Panel	Population_1	Population_2	Hudson_FST_ratio_of_sums	Chromosome_jackknife_SE	CI95_low	CI95_high	SNPs_used	Negative_numerator_SNPs	Sum_numerator	Sum_denominator	Jackknife_blocks
strict_pass	Italian_North	Lebanese_Muslim	0.005688410415333369	0.00032222530961451804	0.005056848808488914	0.006319972022177824	175492	113370	300.9897141021461	52912.7985018125	22
strict_pass	Italian_North	Maltese	0.0041995010090216745	0.00040568518482084155	0.003404358046772825	0.004994643971270524	173135	108963	220.70923165611796	52556.06110868274	22
strict_pass	Italian_North	Palestinian	0.010672719357081542	0.00025554302747671394	0.010171855023227183	0.011173583690935901	182305	104231	569.8354713840564	53391.778825886606	22
strict_pass	Italian_North	Sicilian	0.001593496691472208	0.00035699998424188297	0.0008937767223581174	0.0022932166605862986	174130	117227	83.4202448102508	52350.43489998091	22
strict_pass	Italian_South	Italian_Tuscan	0.0024435579608237633	0.0005498252629844312	0.0013659004453742782	0.0035212154762732486	173366	108556	127.75315337629095	52281.61370611536	22
strict_pass	Italian_South	Jew_Ashkenazi	0.005640459927977246	0.000417708617853299	0.00482175103698478	0.006459168818969712	174194	110306	296.7182553069464	52605.32990141356	22
strict_pass	Italian_South	Jew_Iraqi	0.009219409046907046	0.0005991252267310103	0.008045123602514265	0.010393694491299826	173783	104487	486.5876839578349	52778.61970134374	22
strict_pass	Italian_South	Jew_Turkish	0.002858642867076199	0.00035984154027408216	0.002153353448138998	0.0035639322860133997	175049	110263	150.50981346417038	52650.79286315707	22
strict_pass	Italian_South	Jew_Yemenite	0.015902649464995904	0.0004314935116244186	0.015056922182212044	0.016748376747779764	175734	100293	847.1934435477883	53273.72935010528	22
strict_pass	Italian_South	Lebanese	0.0054670995015036385	0.00044097717938710256	0.0046027842299049175	0.0063314147731023595	175750	108102	290.37430580140347	53113.04572407008	22
strict_pass	Italian_South	Lebanese_Christian	0.004411253399343047	0.0004963275899249901	0.0034384513230900663	0.005384055475596027	175085	109549	232.30017054852473	52660.808509236944	22
strict_pass	Italian_South	Lebanese_Muslim	0.0038342381740608207	0.00031205852207516526	0.0032226034707934967	0.004445872877328144	176836	112329	202.96492376333381	52934.87638207273	22
strict_pass	Italian_South	Maltese	0.0041119880460543145	0.00039730666756731696	0.0033332669776223733	0.004890709114486256	175104	109353	216.58680440087028	52672.0413520408	22
strict_pass	Italian_South	Palestinian	0.007933723199819172	0.00025220420362946893	0.007439402960705412	0.008428043438932931	182444	108595	423.38657065312754	53365.43259572978	22
strict_pass	Italian_South	Sicilian	0.0016902305835936446	0.0002115651568527021	0.0012755628761623485	0.0021048982910249407	175868	113826	88.69622496240298	52475.81355073079	22
strict_pass	Italian_Tuscan	Jew_Ashkenazi	0.006450053223902291	0.0007132185425619999	0.0050521448804807705	0.00784796156732381	161870	100681	339.12491674992793	52577.072619062346	22
strict_pass	Italian_Tuscan	Jew_Iraqi	0.010435558991561776	0.0004387771163041368	0.009575555843605667	0.011295562139517885	160270	87346	550.7060930734134	52772.0741666753	22
strict_pass	Italian_Tuscan	Jew_Turkish	0.0036287845152865052	0.0007290665101511781	0.002199814155390196	0.0050577548751828145	164182	95115	190.94870164559185	52620.567807541964	22
strict_pass	Italian_Tuscan	Jew_Yemenite	0.018783222068659337	0.0006259750461087474	0.017556310978286194	0.02001013315903248	164829	88377	1002.2372138276232	53358.10917658806	22
strict_pass	Italian_Tuscan	Lebanese	0.006953617104704041	0.0006019251837632767	0.005773843744528019	0.008133390464880064	165680	93698	369.38582910143884	53121.39330357342	22
strict_pass	Italian_Tuscan	Lebanese_Christian	0.005196777862763018	0.0006230336416527697	0.003975631925123589	0.0064179238004024464	165055	93297	273.51347546787036	52631.35787036488	22
strict_pass	Italian_Tuscan	Lebanese_Muslim	0.00498833015553035	0.0005048062135544986	0.003998909976963533	0.005977750334097167	169061	105045	264.00865132113626	52925.256165821556	22
strict_pass	Italian_Tuscan	Maltese	0.0036718901220557155	0.0006345480370784442	0.0024281759693819648	0.004915604274729466	164105	95195	193.06009060385523	52577.85069444565	22
strict_pass	Italian_Tuscan	Palestinian	0.009691449666772817	0.0005194616123913761	0.00867330490648572	0.010709594427059915	180795	102525	517.4148381139836	53388.796919406486	22
strict_pass	Italian_Tuscan	Sicilian	0.0013985613571984672	0.0005150524887893459	0.00038905847917134915	0.0024080642352255852	167214	106355	73.27024297614318	52389.723624936065	22
strict_pass	Jew_Ashkenazi	Jew_Iraqi	0.010808698395569694	0.0006826528214686569	0.009470698865491126	0.012146697925648261	162373	99267	572.3035314684536	52948.422698428825	22
strict_pass	Jew_Ashkenazi	Jew_Turkish	0.004393095186199773	0.00043400160853939525	0.0035424520334625584	0.005243738338936987	165765	100428	232.0274623194213	52816.39766156207	22
strict_pass	Jew_Ashkenazi	Jew_Yemenite	0.017798177012750667	0.0004121933158230126	0.016990278113737562	0.018606075911763772	166165	94485	951.5288429825725	53462.151899090255	22
